質問ID,質問タイトル,質問文,政党名,回答,人数,候補者数,割合
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,維新,反対,8,163,0.049079754601226995
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,立民,反対,192,207,0.927536231884058
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,立民,回答しない,13,207,0.06280193236714976
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,立民,賛成,2,207,0.00966183574879227
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,無,賛成,37,81,0.4567901234567901
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,無,反対,29,81,0.35802469135802467
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,無,回答しない,12,81,0.14814814814814814
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,無,回答なし,3,81,0.037037037037037035
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,公明,賛成,6,11,0.5454545454545454
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,公明,回答しない,5,11,0.45454545454545453
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,国民,賛成,29,41,0.7073170731707317
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,国民,回答しない,6,41,0.14634146341463414
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,国民,反対,5,41,0.12195121951219512
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,国民,回答なし,1,41,0.024390243902439025
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,れいわ,反対,19,19,1.0
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,みんな,反対,3,6,0.5
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,みんな,賛成,2,6,0.3333333333333333
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,みんな,回答しない,1,6,0.16666666666666666
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,諸派,反対,6,7,0.8571428571428571
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,諸派,回答しない,1,7,0.14285714285714285
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,社民,反対,10,10,1.0
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,保守,回答しない,2,4,0.5
17,緊急事態条項創設で憲法改正の賛否,大規模な災害やテロなどの緊急事態が発生したときに、政府の権限を一時的に強めたり、国会議員の任期を延長したりする「緊急事態条項」を、憲法を改正して設けることに賛成ですか。反対ですか。,保守,賛成,2,4,0.5
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,参政,反対,44,85,0.5176470588235295
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,参政,回答しない,28,85,0.32941176470588235
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,参政,賛成,13,85,0.15294117647058825
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,自民,回答しない,101,266,0.37969924812030076
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,自民,賛成,82,266,0.3082706766917293
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,自民,反対,81,266,0.30451127819548873
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,自民,回答なし,2,266,0.007518796992481203
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,共産,賛成,204,213,0.9577464788732394
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,共産,回答しない,6,213,0.028169014084507043
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,共産,反対,3,213,0.014084507042253521
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,維新,回答しない,105,163,0.6441717791411042
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,維新,賛成,38,163,0.2331288343558282
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,維新,反対,20,163,0.12269938650306748
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,立民,賛成,181,207,0.8743961352657005
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,立民,回答しない,22,207,0.10628019323671498
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,立民,反対,4,207,0.01932367149758454
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,無,賛成,43,81,0.5308641975308642
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,無,回答しない,25,81,0.30864197530864196
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,無,反対,10,81,0.12345679012345678
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,無,回答なし,3,81,0.037037037037037035
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,公明,回答しない,5,11,0.45454545454545453
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,公明,賛成,5,11,0.45454545454545453
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,公明,反対,1,11,0.09090909090909091
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,国民,賛成,25,41,0.6097560975609756
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,国民,回答しない,10,41,0.24390243902439024
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,国民,反対,5,41,0.12195121951219512
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,国民,回答なし,1,41,0.024390243902439025
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,れいわ,回答しない,19,19,1.0
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,みんな,賛成,3,6,0.5
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,みんな,回答しない,3,6,0.5
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,諸派,反対,4,7,0.5714285714285714
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,諸派,回答しない,2,7,0.2857142857142857
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,諸派,賛成,1,7,0.14285714285714285
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,社民,賛成,8,10,0.8
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,社民,回答しない,2,10,0.2
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,保守,反対,2,4,0.5
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,保守,回答しない,1,4,0.25
18,女性天皇の賛否,女性が天皇になるのを認めることに賛成ですか。反対ですか。,保守,賛成,1,4,0.25
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,参政,反対,82,85,0.9647058823529412
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,参政,回答しない,2,85,0.023529411764705882
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,参政,賛成,1,85,0.011764705882352941
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,自民,反対,203,266,0.7631578947368421
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,自民,回答しない,56,266,0.21052631578947367
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,自民,賛成,5,266,0.018796992481203006
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,自民,回答なし,2,266,0.007518796992481203
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,共産,賛成,206,213,0.9671361502347418
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,共産,回答しない,7,213,0.03286384976525822
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,維新,反対,127,163,0.7791411042944786
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,維新,回答しない,28,163,0.17177914110429449
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,維新,賛成,8,163,0.049079754601226995
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,立民,賛成,104,207,0.5024154589371981
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,立民,回答しない,56,207,0.27053140096618356
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,立民,反対,47,207,0.22705314009661837
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,無,反対,39,81,0.48148148148148145
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,無,賛成,25,81,0.30864197530864196
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,無,回答しない,14,81,0.1728395061728395
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,無,回答なし,3,81,0.037037037037037035
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,公明,回答しない,6,11,0.5454545454545454
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,公明,反対,3,11,0.2727272727272727
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,公明,賛成,2,11,0.18181818181818182
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,国民,反対,23,41,0.5609756097560976
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,国民,回答しない,13,41,0.3170731707317073
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,国民,賛成,4,41,0.0975609756097561
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,国民,回答なし,1,41,0.024390243902439025
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,れいわ,回答しない,19,19,1.0
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,みんな,賛成,3,6,0.5
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,みんな,回答しない,3,6,0.5
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,諸派,反対,6,7,0.8571428571428571
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,諸派,賛成,1,7,0.14285714285714285
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,社民,賛成,8,10,0.8
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,社民,回答しない,2,10,0.2
19,女系天皇が皇位を継承すること賛否,女性天皇の子どもが皇位を継承すること、つまり「女系」の天皇を認めることに賛成ですか。反対ですか。,保守,反対,4,4,1.0
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,参政,下げるべき,33,85,0.38823529411764707
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,参政,今の程度でよい,27,85,0.3176470588235294
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,参政,回答しない,19,85,0.2235294117647059
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,参政,ゼロにすべき,4,85,0.047058823529411764
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,参政,高めるべき,2,85,0.023529411764705882
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,自民,今の程度でよい,127,266,0.4774436090225564
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,自民,高めるべき,68,266,0.2556390977443609
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,自民,下げるべき,35,266,0.13157894736842105
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,自民,回答しない,33,266,0.12406015037593984
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,自民,回答なし,2,266,0.007518796992481203
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,自民,ゼロにすべき,1,266,0.0037593984962406013
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,共産,ゼロにすべき,212,213,0.9953051643192489
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,共産,下げるべき,1,213,0.004694835680751174
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,維新,今の程度でよい,98,163,0.6012269938650306
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,維新,下げるべき,40,163,0.24539877300613497
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,維新,高めるべき,14,163,0.08588957055214724
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,維新,回答しない,8,163,0.049079754601226995
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,維新,ゼロにすべき,3,163,0.018404907975460124
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,立民,下げるべき,136,207,0.6570048309178744
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,立民,ゼロにすべき,59,207,0.28502415458937197
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,立民,今の程度でよい,8,207,0.03864734299516908
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,立民,回答しない,4,207,0.01932367149758454
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,無,下げるべき,21,81,0.25925925925925924
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,無,ゼロにすべき,18,81,0.2222222222222222
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,無,今の程度でよい,18,81,0.2222222222222222
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,無,高めるべき,13,81,0.16049382716049382
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,無,回答しない,8,81,0.09876543209876543
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,無,回答なし,3,81,0.037037037037037035
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,公明,下げるべき,9,11,0.8181818181818182
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,公明,ゼロにすべき,1,11,0.09090909090909091
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,公明,今の程度でよい,1,11,0.09090909090909091
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,国民,高めるべき,15,41,0.36585365853658536
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,国民,今の程度でよい,14,41,0.34146341463414637
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,国民,下げるべき,7,41,0.17073170731707318
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,国民,回答しない,4,41,0.0975609756097561
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,国民,回答なし,1,41,0.024390243902439025
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,れいわ,ゼロにすべき,19,19,1.0
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,みんな,高めるべき,2,6,0.3333333333333333
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,みんな,回答しない,2,6,0.3333333333333333
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,みんな,今の程度でよい,1,6,0.16666666666666666
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,みんな,下げるべき,1,6,0.16666666666666666
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,諸派,ゼロにすべき,3,7,0.42857142857142855
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,諸派,下げるべき,2,7,0.2857142857142857
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,諸派,今の程度でよい,1,7,0.14285714285714285
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,諸派,高めるべき,1,7,0.14285714285714285
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,社民,ゼロにすべき,10,10,1.0
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,保守,高めるべき,3,4,0.75
20,原子力発電の依存度をどうすべきか,原子力発電への依存度を今後どうすべきだと考えますか。,保守,回答しない,1,4,0.25
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,参政,減らすべき,66,85,0.7764705882352941
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,参政,回答しない,9,85,0.10588235294117647
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,参政,今の程度でよい,9,85,0.10588235294117647
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,参政,主力電源とするべき,1,85,0.011764705882352941
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,自民,主力電源とするべき,107,266,0.40225563909774437
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,自民,今の程度でよい,107,266,0.40225563909774437
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,自民,回答しない,48,266,0.18045112781954886
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,自民,回答なし,2,266,0.007518796992481203
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,自民,減らすべき,2,266,0.007518796992481203
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,共産,すべての電源を再エネでまかなうべき,170,213,0.7981220657276995
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,共産,主力電源とするべき,43,213,0.20187793427230047
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,維新,主力電源とするべき,116,163,0.7116564417177914
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,維新,今の程度でよい,32,163,0.19631901840490798
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,維新,回答しない,12,163,0.0736196319018405
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,維新,減らすべき,3,163,0.018404907975460124
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,立民,主力電源とするべき,148,207,0.714975845410628
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,立民,すべての電源を再エネでまかなうべき,41,207,0.19806763285024154
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,立民,今の程度でよい,12,207,0.057971014492753624
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,立民,回答しない,6,207,0.028985507246376812
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,無,主力電源とするべき,30,81,0.37037037037037035
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,無,今の程度でよい,20,81,0.24691358024691357
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,無,すべての電源を再エネでまかなうべき,12,81,0.14814814814814814
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,無,回答しない,10,81,0.12345679012345678
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,無,減らすべき,6,81,0.07407407407407407
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,無,回答なし,3,81,0.037037037037037035
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,公明,主力電源とするべき,11,11,1.0
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,国民,今の程度でよい,19,41,0.4634146341463415
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,国民,主力電源とするべき,12,41,0.2926829268292683
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,国民,回答しない,6,41,0.14634146341463414
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,国民,減らすべき,2,41,0.04878048780487805
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,国民,すべての電源を再エネでまかなうべき,1,41,0.024390243902439025
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,国民,回答なし,1,41,0.024390243902439025
21,再エネの割合をどうすべきか,電源構成に占める再生可能エネルギーの割合を今後どうすべきだと考えますか。,れいわ,すべての電源を再エネでまかなうべき,18,19,0.9473684210526315
